fecha_venta,sucursal,codigo_articulo,producto,precio_venta,cantidad
2022-04-27,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.32,76
2022-04-27,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.5,121
2022-04-29,IPSFA,000386,HUEVOS A GRANEL,21.51,767
2022-04-29,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.73,206
2022-04-29,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.73,227
2022-04-29,IPSFA,001973,MARGARINA 500GR MAVESA.,10.73,283
2022-04-30,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.76,292
2022-05-03,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.6,455
2022-05-03,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.6,126
2022-05-04,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.65,481
2022-05-05,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.79,485
2022-05-05,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.69,52
2022-05-05,IPSFA,001973,MARGARINA 500GR MAVESA.,10.69,125
2022-05-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.8424,1
2022-05-07,GUARENAS,000386,HUEVOS A GRANEL,21.94,450
2022-05-07,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.95,29
2022-05-08,IPSFA,000386,HUEVOS A GRANEL,21.94,514
2022-05-08,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.95,120
2022-05-09,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.95,29
2022-05-10,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.94,65
2022-05-10,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.95,155
2022-03-18,SAN BERNARDINO,000386,HUEVOS A GRANEL,19.74,610
2022-03-23,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.01,122
2022-03-24,GUARENAS,000386,HUEVOS A GRANEL,19.87,233
2022-03-24,SAN BERNARDINO,000386,HUEVOS A GRANEL,19.87,386
2022-03-25,BARQUISIMETO,000386,HUEVOS A GRANEL,19.92,92
2022-03-25,IPSFA,000386,HUEVOS A GRANEL,19.92,723
2022-03-27,BARQUISIMETO,000386,HUEVOS A GRANEL,20.01,182
2022-03-27,IPSFA,000386,HUEVOS A GRANEL,20.01,839
2022-03-28,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.1124,1
2022-03-30,IPSFA,000386,HUEVOS A GRANEL,20.06,975
2022-03-30,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.13,58
2022-03-30,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.13,181
2022-03-31,BARQUISIMETO,000386,HUEVOS A GRANEL,20.1,98
2022-03-31,GUARENAS,000386,HUEVOS A GRANEL,20.1,402
2022-03-31,SAN BERNARDINO,000386,HUEVOS A GRANEL,20.1,473
2022-04-01,CAGUA,000386,HUEVOS A GRANEL,20.1,300
2022-04-02,IPSFA,000386,HUEVOS A GRANEL,20.24,855
2022-04-02,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.22,135
2022-04-04,CAGUA,000386,HUEVOS A GRANEL,20.24,296
2022-04-04,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.22,227
2022-04-06,GUARENAS,000386,HUEVOS A GRANEL,21.17,235
2022-04-09,CAGUA,001973,MARGARINA 500GR MAVESA.,9.24,213
2022-04-12,CAGUA,000386,HUEVOS A GRANEL,21.17,344
2022-04-12,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.43,272
2022-04-13,ACARIGUA,000386,HUEVOS A GRANEL,21.22,164
2022-04-13,BARQUISIMETO,000386,HUEVOS A GRANEL,21.22,227
2022-04-13,GUARENAS,000386,HUEVOS A GRANEL,21.22,470
2022-04-13,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.45,63
2022-04-13,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.45,239
2022-04-18,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.48,34
2022-04-19,ACARIGUA,000386,HUEVOS A GRANEL,21.27,84
2022-04-19,GUARENAS,000386,HUEVOS A GRANEL,21.27,282
2022-04-20,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.48,50
2022-04-20,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.48,143
2022-04-20,IPSFA,001973,MARGARINA 500GR MAVESA.,10.48,203
2022-04-22,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.48,155
2022-04-22,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.48,159
2022-04-23,BARQUISIMETO,000386,HUEVOS A GRANEL,21.27,205
2022-04-23,CAGUA,000386,HUEVOS A GRANEL,21.27,345
2022-04-25,CAGUA,000386,HUEVOS A GRANEL,21.27,175
2022-04-25,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.27,89
2022-04-26,ACARIGUA,000386,HUEVOS A GRANEL,21.27,89
2022-04-26,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.48,41
2022-04-28,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.41,67
2022-04-30,CAGUA,000386,HUEVOS A GRANEL,21.56,434
2022-05-02,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.76,174
2022-05-02,IPSFA,001973,MARGARINA 500GR MAVESA.,10.76,342
2022-05-03,CAGUA,001973,MARGARINA 500GR MAVESA.,10.78,15
2022-05-04,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.62,39
2022-05-04,IPSFA,001973,MARGARINA 500GR MAVESA.,1.88000046606825,72
2022-05-07,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.94,102
2022-05-07,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.95,233
2022-05-09,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.94,125
2022-05-09,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.95,61
2022-05-09,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.95,164
2022-05-10,ACARIGUA,000386,HUEVOS A GRANEL,21.94,89
2022-05-10,GUARENAS,000386,HUEVOS A GRANEL,21.94,251
2022-05-12,BARQUISIMETO,000386,HUEVOS A GRANEL,22.23,121
2022-05-14,ACARIGUA,000386,HUEVOS A GRANEL,22.85,166
2022-05-14,GUARENAS,000386,HUEVOS A GRANEL,22.85,422
2022-05-14,SAN BERNARDINO,000386,HUEVOS A GRANEL,22.85,561
2022-05-16,MATURIN PLAZA,000386,HUEVOS A GRANEL,22.85,80
2022-05-17,MATURIN PLAZA,000386,HUEVOS A GRANEL,22.9,60
2022-03-15,BARQUISIMETO,000386,HUEVOS A GRANEL,19.46,115
2022-03-18,CAGUA,000386,HUEVOS A GRANEL,18.447,1
2022-03-19,SAN BERNARDINO,000386,HUEVOS A GRANEL,19.78,568
2022-03-19,CAGUA,001973,MARGARINA 500GR MAVESA.,9.01,262
2022-03-20,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.01,164
2022-03-21,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.01,152
2022-03-21,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.01,131
2022-03-21,IPSFA,001973,MARGARINA 500GR MAVESA.,9.01,241
2022-03-22,BARQUISIMETO,000386,HUEVOS A GRANEL,19.74,143
2022-03-23,CAGUA,000386,HUEVOS A GRANEL,19.78,234
2022-03-23,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.01,111
2022-03-25,CAGUA,001973,MARGARINA 500GR MAVESA.,9.07,115
2022-03-25,IPSFA,001973,MARGARINA 500GR MAVESA.,9.07,183
2022-03-27,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.11,160
2022-03-28,CAGUA,000386,HUEVOS A GRANEL,20.01,292
2022-03-28,IPSFA,000386,HUEVOS A GRANEL,20.01,635
2022-03-29,SAN BERNARDINO,000386,HUEVOS A GRANEL,20.06,366
2022-03-31,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.15,70
2022-03-31,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.15,233
2022-04-01,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.1542,1
2022-04-02,ACARIGUA,000386,HUEVOS A GRANEL,20.24,133
2022-04-02,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.22,323
2022-04-03,IPSFA,000386,HUEVOS A GRANEL,20.24,898
2022-04-04,ACARIGUA,000386,HUEVOS A GRANEL,20.24,89
2022-04-04,BARQUISIMETO,000386,HUEVOS A GRANEL,20.24,120
2022-04-04,GUARENAS,000386,HUEVOS A GRANEL,20.24,329
2022-04-04,IPSFA,000386,HUEVOS A GRANEL,20.24,691
2022-04-04,CAGUA,001973,MARGARINA 500GR MAVESA.,9.22,172
2022-04-05,CAGUA,001973,MARGARINA 500GR MAVESA.,9.22,180
2022-04-06,CAGUA,001973,MARGARINA 500GR MAVESA.,9.24,144
2022-04-06,IPSFA,001973,MARGARINA 500GR MAVESA.,9.24,467
2022-04-07,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.22,47
2022-04-07,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.24,1
2022-04-07,IPSFA,001973,MARGARINA 500GR MAVESA.,9.22,314
2022-04-08,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.24,40
2022-04-08,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.24,191
2022-04-10,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.43,184
2022-04-12,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.17,579
2022-04-12,CAGUA,001973,MARGARINA 500GR MAVESA.,10.43,218
2022-04-13,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.45,206
2022-04-14,CAGUA,001973,MARGARINA 500GR MAVESA.,10.48,220
2022-04-15,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.48,33
2022-04-15,CAGUA,001973,MARGARINA 500GR MAVESA.,10.48,140
2022-04-15,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.48,142
2022-04-15,IPSFA,001973,MARGARINA 500GR MAVESA.,10.48,220
2022-04-16,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,468
2022-04-16,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.48,48
2022-04-16,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.48,159
2022-04-16,IPSFA,001973,MARGARINA 500GR MAVESA.,10.48,237
2022-04-17,CAGUA,000386,HUEVOS A GRANEL,21.27,220
2022-04-17,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,366
2022-04-17,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.48,152
2022-04-18,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,485
2022-04-18,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.48,166
2022-04-19,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.48,171
2022-04-20,CAGUA,000386,HUEVOS A GRANEL,21.27,263
2022-04-21,CAGUA,000386,HUEVOS A GRANEL,21.27,261
2022-04-21,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.48,1
2022-04-23,IPSFA,000386,HUEVOS A GRANEL,21.27,902
2022-04-23,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.48,31
2022-04-24,IPSFA,000386,HUEVOS A GRANEL,21.27,804
2022-04-24,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.48,197
2022-03-15,CAGUA,000386,HUEVOS A GRANEL,19.46,250
2022-03-17,CAGUA,001973,MARGARINA 500GR MAVESA.,8.97,93
2022-03-18,GUARENAS,000386,HUEVOS A GRANEL,19.74,329
2022-03-18,CAGUA,001973,MARGARINA 500GR MAVESA.,8.99,167
2022-03-24,IPSFA,000386,HUEVOS A GRANEL,19.87,636
2022-03-27,SAN BERNARDINO,000386,HUEVOS A GRANEL,20.01,541
2022-03-28,CAGUA,001973,MARGARINA 500GR MAVESA.,9.11,130
2022-03-30,CAGUA,000386,HUEVOS A GRANEL,20.06,242
2022-03-30,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.13,17
2022-03-30,IPSFA,001973,MARGARINA 500GR MAVESA.,9.13,300
2022-03-30,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.13,201
2022-03-31,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.15,242
2022-03-31,IPSFA,001973,MARGARINA 500GR MAVESA.,9.15,408
2022-04-01,CAGUA,001973,MARGARINA 500GR MAVESA.,9.15,265
2022-04-02,BARQUISIMETO,000386,HUEVOS A GRANEL,20.24,229
2022-04-02,GUARENAS,000386,HUEVOS A GRANEL,20.24,489
2022-04-04,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.22,251
2022-04-04,IPSFA,001973,MARGARINA 500GR MAVESA.,9.22,396
2022-04-06,BARQUISIMETO,000386,HUEVOS A GRANEL,21.17,123
2022-04-08,BARQUISIMETO,000386,HUEVOS A GRANEL,21.17,108
2022-04-08,IPSFA,001973,MARGARINA 500GR MAVESA.,9.24,400
2022-04-08,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.24,256
2022-04-09,CAGUA,001973,MARGARINA 500GR MAVESA.,10.43,109
2022-04-11,ACARIGUA,000386,HUEVOS A GRANEL,21.17,103
2022-04-12,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.43,165
2022-04-12,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.43,198
2022-04-13,IPSFA,001973,MARGARINA 500GR MAVESA.,10.45,314
2022-04-13,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.45,202
2022-04-14,CAGUA,000386,HUEVOS A GRANEL,21.27,297
2022-04-14,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,615
2022-04-19,IPSFA,000386,HUEVOS A GRANEL,21.27,834
2022-04-19,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,492
2022-04-21,BARQUISIMETO,000386,HUEVOS A GRANEL,21.27,124
2022-04-21,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,441
2022-04-21,CAGUA,001973,MARGARINA 500GR MAVESA.,10.48,97
2022-04-22,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.48,103
2022-04-22,IPSFA,001973,MARGARINA 500GR MAVESA.,10.48,288
2022-04-23,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.2676,1
2022-04-27,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.5,88
2022-04-27,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.5,24
2022-04-28,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.68,108
2022-04-28,CAGUA,001973,MARGARINA 500GR MAVESA.,10.68,55
2022-04-29,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.51,88
2022-04-30,IPSFA,001973,MARGARINA 500GR MAVESA.,10.76,418
2022-05-01,CAGUA,001973,MARGARINA 500GR MAVESA.,10.76,242
2022-05-02,MATURIN PLAZA,000386,HUEVOS A GRANEL,21.56,97
2022-05-02,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.76,42
2022-05-02,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.76,140
2022-05-02,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.76,201
2022-05-03,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.6,22
2022-05-03,IPSFA,001973,MARGARINA 500GR MAVESA.,10.6,217
2022-05-07,CAGUA,000386,HUEVOS A GRANEL,21.94,365
2022-05-07,IPSFA,001973,MARGARINA 500GR MAVESA.,10.95,416
2022-05-07,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.95,230
2022-05-08,ACARIGUA,000386,HUEVOS A GRANEL,21.94,65
2022-05-09,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.95,181
2022-05-09,IPSFA,001973,MARGARINA 500GR MAVESA.,10.95,216
2022-05-10,IPSFA,000386,HUEVOS A GRANEL,21.94,674
2022-05-11,CAGUA,000386,HUEVOS A GRANEL,22.08,179
2022-05-11,MATURIN PLAZA,000386,HUEVOS A GRANEL,22.08,63
2022-05-12,SAN BERNARDINO,000386,HUEVOS A GRANEL,22.23,343
2022-05-13,SAN BERNARDINO,000386,HUEVOS A GRANEL,22.6088,1
2022-03-18,BARQUISIMETO,000386,HUEVOS A GRANEL,19.74,106
2022-03-18,IPSFA,000386,HUEVOS A GRANEL,19.74,780
2022-03-19,CAGUA,000386,HUEVOS A GRANEL,19.78,298
2022-03-22,CAGUA,000386,HUEVOS A GRANEL,19.74,143
2022-03-25,SAN BERNARDINO,000386,HUEVOS A GRANEL,19.92,493
2022-03-26,CAGUA,000386,HUEVOS A GRANEL,20.01,247
2022-03-27,ACARIGUA,000386,HUEVOS A GRANEL,20.01,136
2022-03-29,CAGUA,001973,MARGARINA 500GR MAVESA.,9.13,108
2022-03-30,GUARENAS,000386,HUEVOS A GRANEL,20.06,357
2022-03-31,ACARIGUA,000386,HUEVOS A GRANEL,20.1,100
2022-03-31,IPSFA,000386,HUEVOS A GRANEL,20.1,943
2022-03-31,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.15,263
2022-04-02,CAGUA,000386,HUEVOS A GRANEL,20.24,265
2022-04-02,SAN BERNARDINO,000386,HUEVOS A GRANEL,20.24,624
2022-04-04,ACARIGUA,001973,MARGARINA 500GR MAVESA.,9.22,65
2022-04-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.22,204
2022-04-06,IPSFA,000386,HUEVOS A GRANEL,21.17,632
2022-04-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.17,371
2022-04-10,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.43,40
2022-04-12,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.43,44
2022-04-12,IPSFA,001973,MARGARINA 500GR MAVESA.,10.43,361
2022-04-13,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.22,635
2022-04-14,BARQUISIMETO,000386,HUEVOS A GRANEL,21.27,244
2022-04-15,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.48,162
2022-04-16,CAGUA,000386,HUEVOS A GRANEL,21.27,206
2022-04-17,ACARIGUA,000386,HUEVOS A GRANEL,21.27,85
2022-04-18,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.2796,1
2022-04-19,BARQUISIMETO,000386,HUEVOS A GRANEL,21.27,159
2022-04-19,CAGUA,001973,MARGARINA 500GR MAVESA.,10.48,158
2022-04-20,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.48,155
2022-04-20,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.48,164
2022-04-21,GUARENAS,000386,HUEVOS A GRANEL,21.27,255
2022-04-21,IPSFA,000386,HUEVOS A GRANEL,21.27,612
2022-04-24,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.48,33
2022-04-26,CAGUA,001973,MARGARINA 500GR MAVESA.,10.48,148
2022-04-27,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.5,36
2022-04-28,CAGUA,000386,HUEVOS A GRANEL,21.41,188
2022-04-29,GUARENAS,000386,HUEVOS A GRANEL,21.51,431
2022-04-30,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.76,65
2022-04-30,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.76,212
2022-05-02,CAGUA,000386,HUEVOS A GRANEL,21.56,261
2022-05-03,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.6029,1
2022-05-03,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.6,112
2022-05-04,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.62,169
2022-05-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.62,121
2022-05-05,CAGUA,001973,MARGARINA 500GR MAVESA.,10.87,68
2022-05-06,CAGUA,000386,HUEVOS A GRANEL,21.84,191
2022-05-08,CAGUA,001973,MARGARINA 500GR MAVESA.,10.95,126
2022-05-10,BARQUISIMETO,000386,HUEVOS A GRANEL,21.94,142
2022-05-10,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.94,370
2022-05-12,ACARIGUA,000386,HUEVOS A GRANEL,22.23,83
2022-05-15,ACARIGUA,001973,MARGARINA 500GR MAVESA.,11.4,57
2022-05-15,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,11.4,38
2022-05-16,ACARIGUA,000386,HUEVOS A GRANEL,22.85,107
2022-05-16,GUARENAS,000386,HUEVOS A GRANEL,22.85,190
2022-05-17,CAGUA,000386,HUEVOS A GRANEL,22.9,189
2022-05-17,CAGUA,001973,MARGARINA 500GR MAVESA.,11.42,103
2022-05-18,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,11.47,15
2022-05-20,GUARENAS,000386,HUEVOS A GRANEL,23.47,298
2022-05-20,ACARIGUA,001973,MARGARINA 500GR MAVESA.,11.71,70
2022-05-20,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,11.71,157
2022-05-22,GUARENAS,000386,HUEVOS A GRANEL,23.71,355
2022-05-22,IPSFA,000386,HUEVOS A GRANEL,23.71,707
2022-04-25,BARQUISIMETO,000386,HUEVOS A GRANEL,21.27,117
2022-04-25,GUARENAS,000386,HUEVOS A GRANEL,21.27,257
2022-04-25,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.48,150
2022-04-28,BARQUISIMETO,000386,HUEVOS A GRANEL,21.41,139
2022-04-28,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.68,8
2022-04-28,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.68,86
2022-04-29,ACARIGUA,000386,HUEVOS A GRANEL,21.51,113
2022-04-29,CAGUA,001973,MARGARINA 500GR MAVESA.,10.73,190
2022-04-30,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.56,701
2022-05-01,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.56,702
2022-05-03,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.78,36
2022-05-05,CAGUA,001973,MARGARINA 500GR MAVESA.,10.69,34
2022-05-05,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.69,31
2022-05-05,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.87,41
2022-05-06,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.7616,1
2022-05-07,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.95,99
2022-05-07,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.95,186
2022-05-08,BARQUISIMETO,000386,HUEVOS A GRANEL,21.94,113
2022-05-08,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.95,20
2022-05-09,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.95,130
2022-05-11,GUARENAS,000386,HUEVOS A GRANEL,22.08,234
2022-05-11,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,11.02,109
2022-05-11,IPSFA,001973,MARGARINA 500GR MAVESA.,11.02,283
2022-05-12,CAGUA,001973,MARGARINA 500GR MAVESA.,11.09,112
2022-05-13,CAGUA,000386,HUEVOS A GRANEL,22.61,201
2022-05-14,CAGUA,000386,HUEVOS A GRANEL,22.85,320
2022-05-14,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,11.4,314
2022-05-16,CAGUA,000386,HUEVOS A GRANEL,22.85,186
2022-05-16,IPSFA,000386,HUEVOS A GRANEL,22.85,574
2022-05-17,IPSFA,000386,HUEVOS A GRANEL,22.85,1
2022-05-17,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,11.42,38
2022-05-17,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,11.4242,1
2022-05-20,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,11.71,24
2022-05-22,BARQUISIMETO,000386,HUEVOS A GRANEL,23.71,184
2022-05-26,IPSFA,001973,MARGARINA 500GR MAVESA.,11.97,213
2022-05-27,CAGUA,000386,HUEVOS A GRANEL,24.09,270
2022-05-28,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,12.12,232
2022-05-29,GUARENAS,001973,MARGARINA 500GR MAVESA.,12.12,200
2022-05-30,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,12.12,132
2022-05-30,IPSFA,001973,MARGARINA 500GR MAVESA.,12.12,260
2022-05-31,ACARIGUA,001973,MARGARINA 500GR MAVESA.,12.12,47
2022-06-01,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,12.09,107
2022-06-02,ACARIGUA,000386,HUEVOS A GRANEL,24.38,78
2022-06-02,BARQUISIMETO,000386,HUEVOS A GRANEL,24.38,108
2022-06-02,GUARENAS,000386,HUEVOS A GRANEL,24.38,257
2022-06-02,IPSFA,000386,HUEVOS A GRANEL,24.38,787
2022-06-04,CAGUA,001973,MARGARINA 500GR MAVESA.,12.31,261
2022-06-04,GUARENAS,001973,MARGARINA 500GR MAVESA.,12.31,220
2022-06-05,MATURIN PLAZA,000386,HUEVOS A GRANEL,24.67,87
2022-06-05,SAN BERNARDINO,000386,HUEVOS A GRANEL,24.67,488
2022-06-05,IPSFA,001973,MARGARINA 500GR MAVESA.,12.31,385
2022-06-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,24.67,480
2022-06-06,ACARIGUA,001973,MARGARINA 500GR MAVESA.,12.31,79
2022-06-06,GUARENAS,001973,MARGARINA 500GR MAVESA.,12.31,112
2022-06-06,IPSFA,001973,MARGARINA 500GR MAVESA.,12.31,280
2022-06-07,ACARIGUA,001973,MARGARINA 500GR MAVESA.,12.31,51
2022-06-07,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,12.31,99
2022-06-07,IPSFA,001973,MARGARINA 500GR MAVESA.,12.31,298
2022-06-08,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,12.33,96
2022-06-08,CAGUA,001973,MARGARINA 500GR MAVESA.,12.33,94
2022-06-09,MATURIN PLAZA,000386,HUEVOS A GRANEL,24.91,41
2022-05-04,GUARENAS,000386,HUEVOS A GRANEL,21.65,261
2022-05-05,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.69,68
2022-05-06,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,10.9,155
2022-05-06,IPSFA,001973,MARGARINA 500GR MAVESA.,10.9,269
2022-05-07,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.94,624
2022-05-09,CAGUA,001973,MARGARINA 500GR MAVESA.,10.95,107
2022-05-10,CAGUA,001973,MARGARINA 500GR MAVESA.,10.95,126
2022-05-11,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,11.02,246
2022-05-12,CAGUA,000386,HUEVOS A GRANEL,22.23,185
2022-05-12,GUARENAS,000386,HUEVOS A GRANEL,22.23,205
2022-05-12,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,11.09,29
2022-05-13,CAGUA,001973,MARGARINA 500GR MAVESA.,11.28,103
2022-05-14,MATURIN PLAZA,000386,HUEVOS A GRANEL,22.85,113
2022-05-14,IPSFA,001973,MARGARINA 500GR MAVESA.,11.4,418
2022-05-15,SAN BERNARDINO,000386,HUEVOS A GRANEL,22.85,547
2022-05-15,GUARENAS,001973,MARGARINA 500GR MAVESA.,11.4,214
2022-05-16,SAN BERNARDINO,000386,HUEVOS A GRANEL,22.85,417
2022-05-16,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,11.4,124
2022-05-17,BARQUISIMETO,000386,HUEVOS A GRANEL,22.9,113
2022-05-17,IPSFA,000386,HUEVOS A GRANEL,22.9,631
2022-05-19,IPSFA,000386,HUEVOS A GRANEL,23.14,560
