codigo_articulo,codigo_sucursal,sucursal,fecha_venta,producto,precio_venta,cantidad
000386,19,LA PIRAMIDE,2024-03-28 00:00:00,HUEVOS A GRANEL.,4.99,217
000386,09,MATURIN PLAZA,2024-03-28 00:00:00,HUEVOS A GRANEL.,4.99,196
001973,01,IPSFA,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,276
002056,15,GUATIRE,2024-03-28 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1150
002056,01,IPSFA,2024-03-28 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1551
000386,12,LA CASCADA,2024-03-28 00:00:00,HUEVOS A GRANEL.,4.99,346
001973,08,ACARIGUA,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,53
001973,20,CIUDAD BOLIVAR HERES,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,49
001973,11,MATURIN CENTRO,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,22
001973,02,SAN BERNARDINO,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,266
002056,08,ACARIGUA,2024-03-28 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,176
002056,10,LA ISABELICA - VALENCIA,2024-03-28 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,329
002056,13,PARAISO,2024-03-28 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,664
000386,20,CIUDAD BOLIVAR HERES,2024-03-28 00:00:00,HUEVOS A GRANEL.,4.99,283
000386,24,PARQUE HUMBOLDT,2024-03-28 00:00:00,HUEVOS A GRANEL.,4.99,78
001973,05,CAGUA,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,108
001973,10,LA ISABELICA - VALENCIA,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,74
002056,17,MARACAY,2024-03-28 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,135
001973,07,BARQUISIMETO,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,99
001973,19,LA PIRAMIDE,2024-03-28 00:00:00,MARGARINA 500GR MAVESA.,2.69,61
000386,12,LA CASCADA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,306
000386,11,MATURIN CENTRO,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,1002
000386,02,SAN BERNARDINO,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,660
001973,08,ACARIGUA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,62
002056,10,LA ISABELICA - VALENCIA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,316
000386,21,LOS TEQUES,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,128
001973,06,GUARENAS,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,147
001973,19,LA PIRAMIDE,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,68
002056,11,MATURIN CENTRO,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,119
002056,13,PARAISO,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,609
000386,08,ACARIGUA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,293
000386,07,BARQUISIMETO,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,129
000386,06,GUARENAS,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,639
001973,23,CALIFORNIA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,99
001973,10,LA ISABELICA - VALENCIA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,81
001973,17,MARACAY,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,57
002056,12,LA CASCADA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,528
002056,19,LA PIRAMIDE,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,291
000386,05,CAGUA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,314
000386,23,CALIFORNIA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,188
001973,20,CIUDAD BOLIVAR HERES,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,83
001973,21,LOS TEQUES,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,53
001973,09,MATURIN PLAZA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,45
001973,13,PARAISO,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,99
001973,24,PARQUE HUMBOLDT,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,22
002056,07,BARQUISIMETO,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,319
002056,06,GUARENAS,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,554
002056,24,PARQUE HUMBOLDT,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,176
000386,13,PARAISO,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,259
000386,24,PARQUE HUMBOLDT,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,96
002056,15,GUATIRE,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1157
002056,01,IPSFA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1354
000386,10,LA ISABELICA - VALENCIA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,194
000386,14,LA URBINA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,501
000386,22,SAN MARTIN,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,142
001973,11,MATURIN CENTRO,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,39
002056,23,CALIFORNIA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,288
002056,02,SAN BERNARDINO,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1236
001973,07,BARQUISIMETO,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,111
001973,15,GUATIRE,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,239
001973,02,SAN BERNARDINO,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,262
002056,14,LA URBINA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,906
002056,21,LOS TEQUES,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,219
000386,15,GUATIRE,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,668
002056,05,CAGUA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,562
002056,17,MARACAY,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,123
002056,09,MATURIN PLAZA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,68
000386,19,LA PIRAMIDE,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,143
000386,17,MARACAY,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,177
000386,09,MATURIN PLAZA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,290
001973,01,IPSFA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,279
001973,22,SAN MARTIN,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,92
002056,22,SAN MARTIN,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,401
000386,01,IPSFA,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,635
002056,20,CIUDAD BOLIVAR HERES,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,331
001973,14,LA URBINA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,217
002056,08,ACARIGUA,2024-03-27 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,180
000386,20,CIUDAD BOLIVAR HERES,2024-03-27 00:00:00,HUEVOS A GRANEL.,4.99,288
001973,05,CAGUA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,115
001973,12,LA CASCADA,2024-03-27 00:00:00,MARGARINA 500GR MAVESA.,2.69,116
001973,09,MATURIN PLAZA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.15,6
001973,09,MATURIN PLAZA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,47
002056,07,BARQUISIMETO,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,215
002056,19,LA PIRAMIDE,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,240
002056,09,MATURIN PLAZA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,156
000386,05,CAGUA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,408
001973,06,GUARENAS,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,95
002056,08,ACARIGUA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,91
002056,06,GUARENAS,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,424
002056,14,LA URBINA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,494
000386,14,LA URBINA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,496
001973,11,MATURIN CENTRO,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,36
001973,13,PARAISO,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,97
000386,06,GUARENAS,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,312
000386,19,LA PIRAMIDE,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,155
000386,21,LOS TEQUES,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,148
000386,17,MARACAY,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,125
000386,09,MATURIN PLAZA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,176
000386,20,CIUDAD BOLIVAR HERES,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,223
000386,15,GUATIRE,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,461
000386,11,MATURIN CENTRO,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,643
001973,05,CAGUA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,65
001973,10,LA ISABELICA - VALENCIA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,62
002056,12,LA CASCADA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,428
001973,21,LOS TEQUES,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,49
000386,01,IPSFA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,681
000386,22,SAN MARTIN,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,97
001973,08,ACARIGUA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,51
001973,20,CIUDAD BOLIVAR HERES,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,57
001973,02,SAN BERNARDINO,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,195
002056,23,CALIFORNIA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,255
002056,13,PARAISO,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,416
002056,02,SAN BERNARDINO,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1072
000386,07,BARQUISIMETO,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,103
000386,13,PARAISO,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,276
000386,02,SAN BERNARDINO,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,593
001973,01,IPSFA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,306
002056,20,CIUDAD BOLIVAR HERES,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,251
002056,01,IPSFA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1309
000386,23,CALIFORNIA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,117
000386,10,LA ISABELICA - VALENCIA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,197
001973,07,BARQUISIMETO,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,53
001973,14,LA URBINA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,130
001973,24,PARQUE HUMBOLDT,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,16
000386,08,ACARIGUA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,273
001973,12,LA CASCADA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,74
001973,19,LA PIRAMIDE,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,53
001973,17,MARACAY,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,40
002056,05,CAGUA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,347
002056,17,MARACAY,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,189
002056,24,PARQUE HUMBOLDT,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,62
000386,12,LA CASCADA,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,281
002056,10,LA ISABELICA - VALENCIA,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,200
002056,21,LOS TEQUES,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,233
000386,24,PARQUE HUMBOLDT,2024-03-26 00:00:00,HUEVOS A GRANEL.,4.99,63
001973,23,CALIFORNIA,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,70
001973,15,GUATIRE,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,236
001973,22,SAN MARTIN,2024-03-26 00:00:00,MARGARINA 500GR MAVESA.,2.69,72
002056,15,GUATIRE,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1148
002056,11,MATURIN CENTRO,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,108
002056,22,SAN MARTIN,2024-03-26 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,242
000386,10,LA ISABELICA - VALENCIA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,183
000386,13,PARAISO,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,268
000386,02,SAN BERNARDINO,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,477
001973,08,ACARIGUA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,41
001973,05,CAGUA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,74
002056,22,SAN MARTIN,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,202
001973,06,GUARENAS,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,109
002056,20,CIUDAD BOLIVAR HERES,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,128
002056,11,MATURIN CENTRO,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,70
002056,13,PARAISO,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,449
002056,02,SAN BERNARDINO,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,974
000386,06,GUARENAS,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,417
000386,24,PARQUE HUMBOLDT,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,70
001973,14,LA URBINA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,147
001973,02,SAN BERNARDINO,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,216
002056,05,CAGUA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,388
000386,08,ACARIGUA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,227
001973,21,LOS TEQUES,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,55
001973,17,MARACAY,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,34
002056,14,LA URBINA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,666
000386,21,LOS TEQUES,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,125
000386,17,MARACAY,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,134
000386,11,MATURIN CENTRO,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,753
001973,22,SAN MARTIN,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,56
002056,23,CALIFORNIA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,227
002056,01,IPSFA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1101
000386,23,CALIFORNIA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,137
000386,01,IPSFA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,531
002056,15,GUATIRE,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,700
000386,05,CAGUA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,269
001973,20,CIUDAD BOLIVAR HERES,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
001973,15,GUATIRE,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,166
001973,24,PARQUE HUMBOLDT,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,15
000386,19,LA PIRAMIDE,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,157
001973,12,LA CASCADA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,69
002056,10,LA ISABELICA - VALENCIA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,242
002056,17,MARACAY,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,118
002056,09,MATURIN PLAZA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,95
000386,20,CIUDAD BOLIVAR HERES,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,182
000386,15,GUATIRE,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,452
000386,12,LA CASCADA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,250
000386,09,MATURIN PLAZA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,155
001973,01,IPSFA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,232
000386,14,LA URBINA,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,391
000386,22,SAN MARTIN,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,92
001973,07,BARQUISIMETO,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,54
001973,19,LA PIRAMIDE,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,38
001973,11,MATURIN CENTRO,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,29
002056,08,ACARIGUA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,464
002056,21,LOS TEQUES,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,230
001973,09,MATURIN PLAZA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,43
001973,13,PARAISO,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,94
002056,07,BARQUISIMETO,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,229
002056,06,GUARENAS,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,561
002056,19,LA PIRAMIDE,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,200
002056,24,PARQUE HUMBOLDT,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,75
000386,07,BARQUISIMETO,2024-03-25 00:00:00,HUEVOS A GRANEL.,4.99,136
001973,23,CALIFORNIA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,57
001973,10,LA ISABELICA - VALENCIA,2024-03-25 00:00:00,MARGARINA 500GR MAVESA.,2.69,54
002056,12,LA CASCADA,2024-03-25 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,449
000386,08,ACARIGUA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,190
000386,13,PARAISO,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,243
000386,22,SAN MARTIN,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,127
001973,05,CAGUA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,69
001973,19,LA PIRAMIDE,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,51
002056,19,LA PIRAMIDE,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,253
000386,15,GUATIRE,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,613
000386,10,LA ISABELICA - VALENCIA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,185
000386,07,BARQUISIMETO,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,154
000386,19,LA PIRAMIDE,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,121
001973,23,CALIFORNIA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,127
001973,22,SAN MARTIN,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,72
000386,06,GUARENAS,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,385
001973,20,CIUDAD BOLIVAR HERES,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,60
001973,15,GUATIRE,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,250
001973,12,LA CASCADA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,103
001973,21,LOS TEQUES,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,49
002056,20,CIUDAD BOLIVAR HERES,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,166
002056,14,LA URBINA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,571
000386,01,IPSFA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,574
001973,24,PARQUE HUMBOLDT,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,14
000386,20,CIUDAD BOLIVAR HERES,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,166
000386,12,LA CASCADA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,339
000386,11,MATURIN CENTRO,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,405
000386,09,MATURIN PLAZA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,167
001973,07,BARQUISIMETO,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,73
002056,01,IPSFA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1167
002056,22,SAN MARTIN,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,268
001973,10,LA ISABELICA - VALENCIA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,83
001973,02,SAN BERNARDINO,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,231
002056,12,LA CASCADA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,615
002056,17,MARACAY,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,153
000386,05,CAGUA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,223
001973,13,PARAISO,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,158
002056,07,BARQUISIMETO,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,261
002056,15,GUATIRE,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1050
002056,13,PARAISO,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,569
000386,23,CALIFORNIA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,136
000386,17,MARACAY,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,126
001973,08,ACARIGUA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
002056,08,ACARIGUA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,141
000386,14,LA URBINA,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,321
000386,21,LOS TEQUES,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,123
000386,02,SAN BERNARDINO,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,523
001973,06,GUARENAS,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,147
001973,17,MARACAY,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,33
002056,06,GUARENAS,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,679
002056,11,MATURIN CENTRO,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,66
000386,24,PARQUE HUMBOLDT,2024-03-24 00:00:00,HUEVOS A GRANEL.,4.99,70
001973,01,IPSFA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,251
001973,14,LA URBINA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,148
002056,05,CAGUA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,459
002056,23,CALIFORNIA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,443
002056,10,LA ISABELICA - VALENCIA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,411
001973,11,MATURIN CENTRO,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,27
001973,09,MATURIN PLAZA,2024-03-24 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
002056,21,LOS TEQUES,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,224
002056,09,MATURIN PLAZA,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,102
002056,24,PARQUE HUMBOLDT,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,87
002056,02,SAN BERNARDINO,2024-03-24 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1086
000386,10,LA ISABELICA - VALENCIA,2024-03-23 00:00:00,HUEVOS A GRANEL.,4.99,231
000386,21,LOS TEQUES,2024-03-23 00:00:00,HUEVOS A GRANEL.,4.99,166
000386,13,PARAISO,2024-03-23 00:00:00,HUEVOS A GRANEL.,4.99,302
001973,07,BARQUISIMETO,2024-03-23 00:00:00,MARGARINA 500GR MAVESA.,2.69,58
001973,05,CAGUA,2024-03-23 00:00:00,MARGARINA 500GR MAVESA.,2.69,126
002056,24,PARQUE HUMBOLDT,2024-03-23 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,79
000386,12,LA CASCADA,2024-03-23 00:00:00,HUEVOS A GRANEL.,4.99,353
000386,19,LA PIRAMIDE,2024-03-23 00:00:00,HUEVOS A GRANEL.,4.99,158
